name,n,m,converged,iters,relres,wpe,setup_s,solve_s,status
HB__bcsstk15.mtx,3942,56934,1,11,5.929269876339014e-9,124.06463624547722,0.006993,0.003186625,ok
HB__bcsstk16.mtx,4810,142747,1,10,3.197180125737477e-9,104.10124205762644,0.014667875,0.005464541,ok
HB__bcsstk17.mtx,10456,208838,1,11,5.470201985160298e-9,131.34612474741186,0.019155209,0.012005375,ok
HB__bcsstk18.mtx,11066,68480,1,14,4.691006130362511e-9,210.1733644859813,0.012234667,0.011639667,ok
HB__bcsstk19.mtx,817,3018,1,14,4.07849567713368e-9,219.50497017892644,0.000529125,0.000471334,ok
HB__bcsstk20.mtx,467,1295,1,14,6.067651852179484e-9,205.17837837837837,0.000714708,0.000194042,ok
HB__bcsstk21.mtx,1800,5750,1,15,6.609544643566242e-9,242.93217391304347,0.001356458,0.000887125,ok
HB__bcsstk22.mtx,110,254,0,0,0,0,0,0,skip(size)
HB__bcsstk23.mtx,3134,21022,1,11,5.9175428232915584e-9,156.6131671582152,0.004487667,0.001741292,ok
HB__bcsstk24.mtx,3562,78174,1,10,4.087785303630099e-9,114.97275308926241,0.003375542,0.003750875,ok
HB__bcsstk25.mtx,15379,118353,1,12,4.42550992966263e-9,161.6708321715546,0.016452,0.011179667,ok
HB__bcsstk26.mtx,1922,14207,1,11,3.3446519192884566e-9,154.70148518336032,0.001623292,0.001295042,ok
HB__bcsstk27.mtx,1224,27451,1,9,8.199928177371228e-9,109.2635605260282,0.001163125,0.00125475,ok
HB__bcsstk28.mtx,4410,107307,1,12,2.3292379222109003e-9,133.6518214096005,0.004424083,0.005473667,ok
HB__bcsstk29.mtx,13830,302424,1,10,7.058323954580765e-9,122.9665635002513,0.052172625,0.016302042,ok
HB__bcsstk30.mtx,28924,1007284,1,11,4.5920348825486234e-9,137.51013418261385,0.122250958,0.05820225,ok
HB__bcsstk31.mtx,35586,572913,1,14,5.978452298228227e-9,154.53029692117303,0.05556725,0.041076792,ok
HB__bcsstk32.mtx,44609,985046,1,13,3.6415034487479457e-9,169.7738268060578,0.108858709,0.075044208,ok
HB__bcsstk33.mtx,8738,291583,1,11,8.103752912386485e-9,114.22038321850039,0.036852625,0.012300708,ok
HB__bcsstm05.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm06.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm07.mtx,420,3416,1,9,6.049068562104062e-9,106.57201405152225,0.000571709,0.000196458,ok
HB__bcsstm08.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm09.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm10.mtx,654,7344,1,10,2.748313114117145e-9,112.51089324618736,0.000608917,0.000357875,ok
HB__bcsstm11.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm12.mtx,982,7447,1,11,2.415398684051352e-9,153.7400295420975,0.000680084,0.000625208,ok
HB__bcsstm13.mtx,649,9949,1,10,5.446602685573472e-9,109.25017589707508,0.001108625,0.000474791,ok
HB__bcsstm19.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm20.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm21.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm22.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm23.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm24.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm25.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm26.mtx,1,0,0,0,0,0,0,0,skip(size)
HB__bcsstm27.mtx,1224,27451,1,9,8.199928177371228e-9,109.2635605260282,0.001189625,0.001279458,ok
HB__blckhole.mtx,2121,6370,1,14,4.012022013938604e-9,292.42417582417585,0.001269542,0.001301792,ok
HB__bp_0.mtx,809,2481,1,11,8.001893601866644e-9,224.08343409915358,0.001524916,0.000360334,ok
HB__bp_1000.mtx,812,2856,1,11,8.588556232899389e-9,222.6421568627451,0.001755167,0.000399208,ok
HB__bp_1200.mtx,807,2840,1,11,2.3367062871045338e-9,210.19683098591548,0.001506792,0.000385208,ok
HB__bp_1400.mtx,808,2880,1,11,4.025141409676443e-9,213.4763888888889,0.001584167,0.000405,ok
HB__bp_1600.mtx,805,2854,1,10,9.32842287730006e-9,210.04555010511564,0.001775542,0.000438959,ok
HB__bp_200.mtx,810,2627,1,11,2.2162694615422806e-9,222.49562238294632,0.001751125,0.000381583,ok
HB__bp_400.mtx,809,2662,1,12,2.400026816197078e-9,248.54244928625093,0.001713459,0.000426541,ok
HB__bp_600.mtx,811,2657,1,10,8.740626644536984e-9,203.5415882574332,0.001621042,0.0003535,ok
HB__bp_800.mtx,813,2850,1,11,4.663756036754751e-9,218.5680701754386,0.0018005,0.000402667,ok
HB__can_1054.mtx,1054,5571,1,11,5.241427300704315e-9,181.41015975587865,0.000974291,0.000611875,ok
HB__can_1072.mtx,1072,5686,1,11,4.87225781328062e-9,179.98135772071754,0.000985709,0.000583333,ok
HB__can_144.mtx,144,576,0,0,0,0,0,0,skip(size)
HB__can_161.mtx,161,608,0,0,0,0,0,0,skip(size)
HB__can_187.mtx,187,652,0,0,0,0,0,0,skip(size)
HB__can_229.mtx,229,774,0,0,0,0,0,0,skip(size)
HB__can_24.mtx,24,68,0,0,0,0,0,0,skip(size)
HB__can_256.mtx,256,1330,1,11,7.157619892462394e-9,141.2796992481203,0.000312917,0.000107417,ok
HB__can_268.mtx,268,1407,1,10,7.070116926795017e-9,147.7327647476901,0.00038625,0.000101292,ok
HB__can_292.mtx,292,1124,1,12,2.1859909008931235e-9,198.08540925266905,0.000512584,0.000115792,ok
HB__can_445.mtx,445,1682,1,12,4.043529491420832e-9,222.09988109393578,0.000447625,0.000241958,ok
HB__can_61.mtx,61,248,0,0,0,0,0,0,skip(size)
HB__can_62.mtx,62,78,0,0,0,0,0,0,skip(size)
HB__can_634.mtx,634,3297,1,12,3.1566705720445496e-9,192.76433121019107,0.0004535,0.000405875,ok
HB__can_715.mtx,715,2975,1,13,8.687639824213237e-9,196.33714285714285,0.00039125,0.000396708,ok
HB__can_73.mtx,73,152,0,0,0,0,0,0,skip(size)
HB__can_838.mtx,838,4586,1,9,3.44439708179388e-9,161.80767553423462,0.000861958,0.000399417,ok
HB__can_96.mtx,96,336,0,0,0,0,0,0,skip(size)
HB__cegb2802.mtx,2694,137334,1,10,5.760474620912254e-9,101.50785675797691,0.004965792,0.0048405,ok
HB__cegb2919.mtx,2859,159342,1,10,2.9911961058937878e-9,111.16836741097765,0.047867166,0.006237667,ok
HB__cegb3024.mtx,2996,38426,1,11,9.283568289300472e-9,132.76776141154426,0.0027595,0.002619708,ok
HB__cegb3306.mtx,3222,35847,1,11,2.1381493982421224e-9,122.29648227187771,0.001678125,0.002023292,ok
HB__curtis54.mtx,54,116,0,0,0,0,0,0,skip(size)
HB__dwt_1005.mtx,1005,3808,1,14,3.577305592107773e-9,211.8860294117647,0.000608625,0.000516542,ok
HB__dwt_1007.mtx,1007,3784,1,14,4.604760023294903e-9,210.72145877378435,0.00053075,0.000521042,ok
HB__dwt_1242.mtx,1242,4592,1,13,2.7156917167121365e-9,235.35322299651568,0.001486,0.00070125,ok
HB__dwt_162.mtx,162,510,0,0,0,0,0,0,skip(size)
HB__dwt_193.mtx,193,1650,1,9,5.034650990203001e-9,106.75090909090909,0.000233,8.5708e-5,ok
HB__dwt_198.mtx,72,236,0,0,0,0,0,0,skip(size)
HB__dwt_209.mtx,209,767,0,0,0,0,0,0,skip(size)
HB__dwt_221.mtx,221,704,0,0,0,0,0,0,skip(size)
HB__dwt_234.mtx,117,162,0,0,0,0,0,0,skip(size)
HB__dwt_245.mtx,245,608,0,0,0,0,0,0,skip(size)
HB__dwt_2680.mtx,2680,11173,1,12,7.1112657959720865e-9,220.89322473820818,0.002096333,0.001704667,ok
HB__dwt_307.mtx,307,1108,1,12,5.4373234574356455e-9,191.57761732851986,0.000525375,0.000118417,ok
HB__dwt_310.mtx,310,1069,1,13,6.5902684581877465e-9,181.44059869036482,0.000250917,0.000117875,ok
HB__dwt_346.mtx,340,1437,1,11,4.390752875661518e-9,165.72720946416146,0.000586042,0.000137833,ok
HB__dwt_361.mtx,361,1296,1,13,6.36304538625028e-9,182.53163580246914,0.000293041,0.00013875,ok
HB__dwt_419.mtx,419,1572,1,12,4.432465003201175e-9,173.38167938931298,0.000609917,0.000173875,ok
HB__dwt_492.mtx,249,682,0,0,0,0,0,0,skip(size)
HB__dwt_503.mtx,503,2762,1,12,8.04249936987693e-9,188.90224475018104,0.000376708,0.000309458,ok
HB__dwt_512.mtx,172,696,0,0,0,0,0,0,skip(size)
HB__dwt_59.mtx,59,104,0,0,0,0,0,0,skip(size)
HB__dwt_592.mtx,592,2256,1,13,3.539654279908475e-9,208.82978723404256,0.000447833,0.00032275,ok
HB__dwt_607.mtx,442,1740,1,12,4.372065804356308e-9,221.11724137931034,0.000441916,0.000253584,ok
HB__dwt_66.mtx,66,127,0,0,0,0,0,0,skip(size)
HB__dwt_72.mtx,72,75,0,0,0,0,0,0,skip(size)
HB__dwt_758.mtx,758,2618,1,14,7.622112479418045e-9,222.24598930481284,0.000401084,0.000414,ok
HB__dwt_869.mtx,869,3208,1,14,7.3381423197440145e-9,212.16895261845386,0.000476834,0.00046725,ok
HB__dwt_87.mtx,87,227,0,0,0,0,0,0,skip(size)
HB__dwt_878.mtx,878,3285,1,14,4.082530965822079e-9,211.01004566210045,0.00047,0.000458667,ok
HB__dwt_918.mtx,918,3233,1,13,8.680130714189515e-9,205.26569749458707,0.000592333,0.000462125,ok
HB__dwt_992.mtx,992,7876,1,10,7.29226204888215e-9,130.34789233113256,0.000510042,0.00054125,ok
HB__eris1176.mtx,1174,8687,1,15,6.944131433222026e-9,186.8447104869345,0.000848666,0.0008895,ok
HB__fs_183_1.mtx,165,397,0,0,0,0,0,0,skip(size)
HB__fs_183_3.mtx,166,438,0,0,0,0,0,0,skip(size)
HB__fs_183_4.mtx,166,438,0,0,0,0,0,0,skip(size)
HB__fs_183_6.mtx,165,398,0,0,0,0,0,0,skip(size)
HB__fs_541_1.mtx,541,2085,1,12,2.100006106596655e-9,142.08345323741008,9.1458e-5,0.000182292,ok
HB__fs_541_2.mtx,541,2085,1,12,2.100006106596655e-9,142.08345323741008,8.2708e-5,0.000181417,ok
HB__fs_541_3.mtx,541,2085,1,12,2.100006106596655e-9,142.08345323741008,8.2541e-5,0.000186875,ok
HB__fs_541_4.mtx,541,2076,1,12,2.3992415139201094e-9,142.43930635838151,8.2041e-5,0.000181084,ok
HB__fs_680_1.mtx,240,432,0,0,0,0,0,0,skip(size)
HB__fs_680_2.mtx,240,522,0,0,0,0,0,0,skip(size)
HB__fs_680_3.mtx,238,544,0,0,0,0,0,0,skip(size)
HB__fs_760_1.mtx,745,2445,1,11,7.276123326441363e-9,188.9075664621677,0.000546709,0.000307708,ok
HB__fs_760_2.mtx,745,2445,1,11,7.276123326441363e-9,188.9075664621677,0.000533041,0.000317625,ok
HB__fs_760_3.mtx,745,2515,1,11,2.5466610887506926e-9,195.2051689860835,0.00062575,0.000326167,ok
HB__gemat11.mtx,4728,14387,1,13,6.25749050532967e-9,391.28671717522764,0.004106208,0.003454917,ok
HB__gemat12.mtx,4702,14232,1,12,9.442558018843082e-9,359.5902192242833,0.003993083,0.003186083,ok
HB__gent113.mtx,78,222,0,0,0,0,0,0,skip(size)
HB__gr_30_30.mtx,900,3422,1,13,7.167523238020327e-9,182.42548217416714,0.001066833,0.000350625,ok
HB__gre_1107.mtx,8,10,0,0,0,0,0,0,skip(size)
HB__gre_115.mtx,31,42,0,0,0,0,0,0,skip(size)
HB__gre_185.mtx,170,311,0,0,0,0,0,0,skip(size)
HB__gre_216a.mtx,6,5,0,0,0,0,0,0,skip(size)
HB__gre_216b.mtx,6,5,0,0,0,0,0,0,skip(size)
HB__gre_343.mtx,7,6,0,0,0,0,0,0,skip(size)
HB__gre_512.mtx,8,7,0,0,0,0,0,0,skip(size)
HB__hor_131.mtx,434,1913,1,12,3.814351114930772e-9,174.18504966021956,0.000650958,0.00018125,ok
HB__ibm32.mtx,32,49,0,0,0,0,0,0,skip(size)
HB__impcol_a.mtx,187,390,0,0,0,0,0,0,skip(size)
HB__impcol_b.mtx,54,145,0,0,0,0,0,0,skip(size)
HB__impcol_c.mtx,105,140,0,0,0,0,0,0,skip(size)
HB__impcol_d.mtx,422,725,0,0,0,0,0,0,skip(size)
HB__impcol_e.mtx,123,304,0,0,0,0,0,0,skip(size)
HB__jagmesh1.mtx,936,2664,1,16,4.262873947636348e-9,275.4234234234234,0.00056,0.000508833,ok
HB__jagmesh2.mtx,1009,2928,1,15,5.662278182806719e-9,260.0358606557377,0.000669584,0.000524541,ok
HB__jagmesh3.mtx,1089,3136,1,15,8.666089369308147e-9,260.26626275510205,0.0006275,0.000564459,ok
HB__jagmesh4.mtx,1440,4032,1,16,4.917361875283527e-9,277.35714285714283,0.000906916,0.000783209,ok
HB__jagmesh5.mtx,1180,3285,1,16,5.53427625817463e-9,273.28097412480975,0.000676334,0.000637125,ok
HB__jagmesh6.mtx,1377,3808,1,16,4.353197648925517e-9,272.0798319327731,0.000946709,0.000731791,ok
HB__jagmesh7.mtx,1138,3156,1,15,4.625445209877042e-9,304.97148288973386,0.000827583,0.0006815,ok
HB__jagmesh8.mtx,1141,3162,1,15,8.534081745516862e-9,296.20018975332067,0.000770792,0.000677666,ok
HB__jagmesh9.mtx,1349,3876,1,16,7.282957307039928e-9,287.8059855521156,0.000883458,0.000756959,ok
HB__jpwh_991.mtx,904,2498,1,12,3.6472021425386905e-9,267.32425940752603,0.000796083,0.000388291,ok
HB__lap_25.mtx,25,72,0,0,0,0,0,0,skip(size)
HB__lns_131.mtx,105,170,0,0,0,0,0,0,skip(size)
HB__lns_3937.mtx,3834,9619,1,14,5.038802407015421e-9,299.3400561388918,0.002099333,0.001912458,ok
HB__lns_511.mtx,465,1000,1,13,3.3019034731537476e-9,252.005,0.000810542,0.0001495,ok
HB__lnsp3937.mtx,3834,9633,1,15,3.887669400448279e-9,325.633758953597,0.002315459,0.002076125,ok
HB__lnsp_131.mtx,105,173,0,0,0,0,0,0,skip(size)
HB__lnsp_511.mtx,465,1008,1,13,5.298456456981898e-9,252.8422619047619,0.000772875,0.000149708,ok
HB__lock1074.mtx,1038,25275,1,11,4.028000215032985e-9,114.02832838773492,0.002418459,0.001100708,ok
HB__lock2232.mtx,2208,39072,1,9,9.039080996599022e-9,96.94993857493857,0.001580375,0.001603209,ok
HB__lock3491.mtx,3416,78514,1,11,3.5117350092627397e-9,121.91683011946914,0.004028416,0.004049709,ok
HB__lock_700.mtx,691,10742,1,9,9.954780736574547e-9,110.18255445913238,0.000596625,0.000553667,ok
HB__lshp1009.mtx,1009,2928,1,15,5.662278182806719e-9,260.0358606557377,0.000689833,0.000514583,ok
HB__lshp1270.mtx,1270,3699,1,15,6.796642536302589e-9,258.0859691808597,0.000834959,0.000634291,ok
HB__lshp1561.mtx,1561,4560,1,15,9.661023229264798e-9,258.11513157894734,0.001134834,0.000778208,ok
HB__lshp1882.mtx,1882,5511,1,16,4.512322818885377e-9,271.93322446017055,0.001262459,0.000992541,ok
HB__lshp2233.mtx,2233,6552,1,15,9.068783440502337e-9,254.50778388278388,0.001370542,0.001095791,ok
HB__lshp2614.mtx,2614,7683,1,15,9.619007254709931e-9,256.22022647403355,0.001895875,0.001291917,ok
HB__lshp3025.mtx,3025,8904,1,16,3.954795760821187e-9,270.93441150044924,0.002363958,0.001588125,ok
HB__lshp3466.mtx,3466,10215,1,15,8.520298008184046e-9,282.88399412628485,0.001894708,0.002002833,ok
HB__lshp_265.mtx,265,744,0,0,0,0,0,0,skip(size)
HB__lshp_406.mtx,406,1155,1,14,2.74472380285934e-9,251.05454545454546,0.000920667,0.000172,ok
HB__lshp_577.mtx,577,1656,1,14,5.037608535523821e-9,225.20893719806764,0.000941875,0.00023925,ok
HB__lshp_778.mtx,778,2247,1,15,5.337957691870118e-9,253.83177570093457,0.00052675,0.000399666,ok
HB__lund_a.mtx,147,1151,1,9,8.075225004833885e-9,109.61859252823632,0.000129833,6.2375e-5,ok
HB__lund_b.mtx,147,1147,1,9,7.840448886272921e-9,109.68700959023539,0.000121583,6.0625e-5,ok
HB__mahindas.mtx,1147,5603,1,13,9.269307994183991e-9,239.631090487239,0.001299708,0.00069625,ok
HB__man_5976.mtx,5882,109582,1,11,3.6797895908063222e-9,121.92411162417186,0.005096541,0.005364959,ok
HB__mbeacxc.mtx,484,19703,1,6,3.630942332982975e-9,62.09754859666041,0.006862541,0.000456542,ok
HB__mbeaflw.mtx,484,19703,1,6,3.630942332982975e-9,62.09754859666041,0.002016916,0.000447709,ok
HB__mbeause.mtx,489,14733,1,7,6.53534357924147e-10,73.4555759180072,0.005924375,0.000417792,ok
HB__mcca.mtx,164,1423,1,10,5.2567692197030505e-9,121.34926212227688,0.000233125,8.3625e-5,ok
HB__mcfe.mtx,714,13920,1,8,8.670678804016929e-9,86.33218390804598,0.001794209,0.000537791,ok
HB__nnc1374.mtx,1374,4276,1,13,2.252752913806838e-9,255.39710009354536,0.001080958,0.000699333,ok
HB__nnc261.mtx,261,746,0,0,0,0,0,0,skip(size)
HB__nnc666.mtx,666,2004,1,13,2.569074841104893e-9,241.94011976047904,0.000419333,0.000331542,ok
HB__nos1.mtx,158,312,0,0,0,0,0,0,skip(size)
HB__nos2.mtx,638,1272,1,16,7.972865262449074e-9,287.1698113207547,0.000265833,0.000336916,ok
HB__nos3.mtx,960,7442,1,10,8.300434543030082e-9,134.66003762429455,0.000595084,0.00059675,ok
HB__nos4.mtx,100,247,0,0,0,0,0,0,skip(size)
HB__nos5.mtx,468,2352,1,11,3.708584406926135e-9,161.7074829931973,0.000924542,0.000196583,ok
HB__nos6.mtx,675,1290,1,11,4.166236480896059e-9,248.4720930232558,0.000357125,0.000264125,ok
HB__nos7.mtx,729,1944,1,13,5.247253790737652e-9,281.7402263374486,0.000663709,0.000349791,ok
HB__orani678.mtx,2482,37564,1,9,4.901228295045403e-9,101.82525822596102,0.062475334,0.001703542,ok
HB__orsirr_1.mtx,1030,2914,1,13,2.9164166154121577e-9,274.6060398078243,0.000881375,0.000519208,ok
HB__orsirr_2.mtx,886,2542,1,12,6.928634238747405e-9,253.17073170731706,0.000705834,0.000409833,ok
HB__orsreg_1.mtx,2205,5964,1,14,9.893663708015883e-9,297.4718309859155,0.001993708,0.001173792,ok
HB__plat1919.mtx,1919,15240,1,13,5.602816650938366e-9,159.8462598425197,0.002123042,0.00133625,ok
HB__plat362.mtx,362,2712,1,11,3.0853350048950663e-9,133.74410029498526,0.000532542,0.0001935,ok
HB__plsk1919.mtx,1919,4831,1,19,5.846234376512313e-9,370.70647898985715,0.002346291,0.001194917,ok
HB__plskz362.mtx,362,880,0,0,0,0,0,0,skip(size)
HB__pores_1.mtx,30,59,0,0,0,0,0,0,skip(size)
HB__pores_2.mtx,1224,4005,1,11,7.75486593496089e-9,225.78976279650436,0.001115208,0.000588583,ok
HB__pores_3.mtx,456,1595,1,12,5.4049163448516585e-9,172.905329153605,0.00061625,0.000174334,ok
HB__psmigr_1.mtx,3140,264288,1,6,9.174658475570555e-10,60.96935161641845,0.115907083,0.005592083,ok
HB__psmigr_2.mtx,3140,264288,1,10,5.492891500415729e-9,103.34097651047342,0.087252375,0.0091145,ok
HB__psmigr_3.mtx,3140,264288,1,6,9.174658475570555e-10,60.96935161641845,0.110208875,0.005622208,ok
HB__saylr1.mtx,238,445,0,0,0,0,0,0,skip(size)
HB__saylr3.mtx,681,1373,1,12,3.975770644469647e-9,288.5331391114348,0.000472792,0.000294833,ok
HB__saylr4.mtx,3564,9376,1,14,3.1621665526280692e-9,324.4607508532423,0.003132708,0.00206275,ok
HB__sherman1.mtx,681,1373,1,12,3.975770644469647e-9,288.5331391114348,0.000432291,0.000283333,ok
HB__sherman2.mtx,1050,12054,1,10,7.26396445755813e-9,115.92168574746972,0.001410334,0.000677917,ok
HB__sherman3.mtx,2830,7399,1,14,5.084604046030149e-9,300.7568590350047,0.003155417,0.001482292,ok
HB__sherman4.mtx,546,1341,1,13,6.909866631167098e-9,301.7434750186428,0.000440542,0.000261833,ok
HB__sherman5.mtx,1638,9222,1,11,5.085516603558546e-9,147.63044892648017,0.006443416,0.000799292,ok
HB__shl_0.mtx,663,1493,1,10,3.2655062618585165e-9,167.1198928332217,0.005676417,0.000208875,ok
HB__shl_200.mtx,662,1494,1,10,2.9346469577700262e-9,168.87550200803213,0.001445167,0.000214125,ok
HB__shl_400.mtx,662,1463,1,10,3.822956421806794e-9,170.70403280929597,0.005619333,0.000209292,ok
HB__sstmodel.mtx,2730,9702,1,15,4.485084389946504e-9,247.51700680272108,0.002192334,0.001689666,ok
HB__steam1.mtx,240,996,0,0,0,0,0,0,skip(size)
HB__steam2.mtx,594,2450,1,11,4.6587434560075645e-9,182.53714285714287,0.0005865,0.000286708,ok
HB__steam3.mtx,60,97,0,0,0,0,0,0,skip(size)
HB__str_0.mtx,346,1708,1,14,8.849964880638819e-9,232.86885245901638,0.000291875,0.00024775,ok
HB__str_200.mtx,349,1737,1,13,4.0586892359699964e-9,214.32412204951066,0.000289334,0.000229291,ok
HB__str_400.mtx,349,1655,1,15,5.956507168373459e-9,254.67371601208458,0.00027725,0.000261167,ok
HB__str_600.mtx,352,1676,1,13,8.021762760500395e-9,244.17661097852027,0.000378542,0.000245916,ok
HB__watt_1.mtx,1792,4752,1,14,4.6211282166584555e-9,312.2483164983165,0.00186425,0.000886666,ok
HB__watt_2.mtx,1856,4879,1,14,3.940750955044945e-9,303.7991391678623,0.001779042,0.000935666,ok
HB__west0067.mtx,67,192,0,0,0,0,0,0,skip(size)
HB__west0132.mtx,86,170,0,0,0,0,0,0,skip(size)
HB__west0156.mtx,146,189,0,0,0,0,0,0,skip(size)
HB__west0167.mtx,166,316,0,0,0,0,0,0,skip(size)
HB__west0381.mtx,381,1208,1,8,1.6102946132973478e-9,131.43708609271522,0.000342958,8.6959e-5,ok
HB__west0479.mtx,261,396,0,0,0,0,0,0,skip(size)
HB__west0497.mtx,406,811,0,0,0,0,0,0,skip(size)
HB__west0655.mtx,240,379,0,0,0,0,0,0,skip(size)
HB__west0989.mtx,619,1300,1,14,6.640933902152442e-9,345.18615384615384,0.000505667,0.000282167,ok
HB__west1505.mtx,1035,2164,1,15,3.7240704267421376e-9,390.2148798521257,0.0009005,0.0005075,ok
HB__west2021.mtx,1386,2899,1,16,4.082767897270596e-9,411.0658847878579,0.001202833,0.000699375,ok
HB__will199.mtx,199,342,0,0,0,0,0,0,skip(size)
HB__will57.mtx,57,102,0,0,0,0,0,0,skip(size)
HB__young1c.mtx,841,1624,1,11,2.513653383995442e-9,246.6262315270936,0.000462583,0.000301334,ok
HB__young2c.mtx,841,1624,1,11,2.513653383995442e-9,246.6262315270936,0.000458084,0.000307,ok
HB__young3c.mtx,841,1571,1,13,3.169474781171795e-9,304.84213876511774,0.0004845,0.000389334,ok
HB__young4c.mtx,841,1624,1,11,2.513653383995442e-9,246.6262315270936,0.000432959,0.000304875,ok
HB__zenios.mtx,41,188,0,0,0,0,0,0,skip(size)
HVDC__hvdc1.mtx,24836,65740,1,17,4.5754110795058575e-9,322.50039549741405,0.011730584,0.018660709,ok
HVDC__hvdc2.mtx,40648,128118,1,17,8.257805063596967e-9,315.71424780280677,0.022444834,0.038903833,ok
Hamm__add20.mtx,2395,5378,1,12,4.390774033909783e-9,289.75604313871327,0.001063958,0.001056958,ok
Hamm__add32.mtx,4960,7444,1,18,8.833182894953352e-9,397.3927995701236,0.001234333,0.002411208,ok
Hamm__bcircuit.mtx,68902,153328,1,15,7.067820003438949e-9,348.1072602525305,0.039983,0.049883917,ok
Hamm__hcircuit.mtx,92257,183423,1,17,9.232927551953738e-9,329.81397643697903,0.066693167,0.046795291,ok
Hamm__memplus.mtx,17736,39855,1,11,3.7063958738869647e-9,329.86199974909044,0.011266333,0.01057175,ok
Hamm__scircuit.mtx,170535,393229,1,20,6.495608650916196e-9,480.0666787037579,0.131986125,0.2113215,ok
Hamrle__Hamrle2.mtx,5952,16335,1,15,4.582753678623297e-9,324.49770431588615,0.003200791,0.003156,ok
Hamrle__Hamrle3.mtx,1447360,3928863,1,20,7.17632769854107e-9,484.71308874857687,1.025478208,1.43609,ok
Hohn__fd12.mtx,7428,17086,1,90,7.784298277605089e-9,3360.751492449959,0.007369959,0.032283375,ok
Hohn__fd15.mtx,11460,27106,1,172,9.814973069535143e-9,6655.243857448535,0.011426541,0.100594667,ok
Hohn__fd18.mtx,16356,39430,1,266,9.760318426110557e-9,10319.234897286331,0.015841959,0.21555525,ok
Hohn__sinc12.mtx,7432,157802,1,26,8.79827854082509e-9,374.2743184497028,0.015486417,0.023606208,ok
Hohn__sinc15.mtx,11468,311368,0,300,1.614851660278632e-7,4303.891215539169,0.048105542,0.48128475,ok
Hohn__sinc18.mtx,16364,541684,1,64,7.059200874726512e-9,853.5044933946729,0.065094083,0.161137167,ok
Hollinger__g7jac010.mtx,2033,4818,1,13,4.466028764342815e-9,306.2069323370693,0.000799625,0.000986958,ok
Hollinger__g7jac010sc.mtx,2033,4818,1,13,4.466028764342815e-9,306.2069323370693,0.000783625,0.000981334,ok
Hollinger__g7jac020.mtx,4143,13142,1,13,3.4049337973368826e-9,261.2730938974281,0.001589,0.002153334,ok
Hollinger__g7jac020sc.mtx,4143,13142,1,13,3.4049337973368826e-9,261.2730938974281,0.001542208,0.002122583,ok
Hollinger__g7jac040.mtx,8363,39938,1,12,9.118025141740489e-9,206.15764434874055,0.004947917,0.004821416,ok
